long,lat,id,group,Cod.Dep,Departamento,Tipo,F,M,Casos,rango
-73.96203268,9.18767589,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-73.96203268,9.18767589,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-73.96203268,9.18767589,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-73.8928293,9.17358728,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-73.8928293,9.17358728,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-73.8928293,9.17358728,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-73.86662226,9.18296807,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-73.86662226,9.18296807,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-73.86662226,9.18296807,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-73.87532568,9.13054157,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-73.87532568,9.13054157,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-73.87532568,9.13054157,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-73.79802235,9.05829796,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-73.79802235,9.05829796,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-73.79802235,9.05829796,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-73.86765513,8.93648918,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-73.86765513,8.93648918,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-73.86765513,8.93648918,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-73.87038742,8.96043151,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-73.87038742,8.96043151,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-73.87038742,8.96043151,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-73.90005576,8.98071782,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-73.90005576,8.98071782,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-73.90005576,8.98071782,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-74.00184394,8.99546459,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-74.00184394,8.99546459,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-74.00184394,8.99546459,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-74.00225666,9.00973277,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-74.00225666,9.00973277,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-74.00225666,9.00973277,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-73.98500888,9.01055447,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-73.98500888,9.01055447,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-73.98500888,9.01055447,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-74.00676217,9.03182993,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-74.00676217,9.03182993,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-74.00676217,9.03182993,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-74.02835203,9.02702698,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-74.02835203,9.02702698,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-74.02835203,9.02702698,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-74.03559382,9.04439184,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-74.03559382,9.04439184,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-74.03559382,9.04439184,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-74.05709585,9.01850577,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-74.05709585,9.01850577,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-74.05709585,9.01850577,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-74.09799583,9.0158182,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-74.09799583,9.0158182,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-74.09799583,9.0158182,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-74.11317995,9.0409837,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-74.11317995,9.0409837,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-74.11317995,9.0409837,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-74.13941289,9.02986152,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-74.13941289,9.02986152,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-74.13941289,9.02986152,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-74.11793922,9.04888141,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-74.11793922,9.04888141,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-74.11793922,9.04888141,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-74.13466072,9.06440275,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-74.13466072,9.06440275,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-74.13466072,9.06440275,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-74.15729311,9.05737708,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-74.15729311,9.05737708,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-74.15729311,9.05737708,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-74.17658689,9.08928978,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-74.17658689,9.08928978,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-74.17658689,9.08928978,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-74.2284391,9.12404604,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-74.2284391,9.12404604,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-74.2284391,9.12404604,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-74.22007533,9.13612705,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-74.22007533,9.13612705,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-74.22007533,9.13612705,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-74.24827782,9.16465278,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-74.24827782,9.16465278,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-74.24827782,9.16465278,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-74.2982469,9.1598349,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-74.2982469,9.1598349,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-74.2982469,9.1598349,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-74.29543874,9.2017582,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-74.29543874,9.2017582,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-74.29543874,9.2017582,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-74.347521510000007,9.23290946,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-74.347521510000007,9.23290946,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-74.347521510000007,9.23290946,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-74.4030306,9.21374852,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-74.4030306,9.21374852,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-74.4030306,9.21374852,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-74.43498618,9.27414719,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-74.43498618,9.27414719,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-74.43498618,9.27414719,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-74.46383315,9.27132015,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-74.46383315,9.27132015,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-74.46383315,9.27132015,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-74.51086493,9.23405047,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-74.51086493,9.23405047,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-74.51086493,9.23405047,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-74.52990507,9.2414713,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-74.52990507,9.2414713,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-74.52990507,9.2414713,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-74.56557337,9.31423536,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-74.56557337,9.31423536,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-74.56557337,9.31423536,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-74.61528059,9.34099533,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-74.61528059,9.34099533,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-74.61528059,9.34099533,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-74.61844711,9.3715015,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-74.61844711,9.3715015,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-74.61844711,9.3715015,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-74.66018043,9.38596737,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-74.66018043,9.38596737,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-74.66018043,9.38596737,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-74.67240618,9.41307867,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-74.67240618,9.41307867,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-74.67240618,9.41307867,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-74.69889072,9.4268621,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-74.69889072,9.4268621,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-74.69889072,9.4268621,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-74.73207487,9.41882827,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-74.73207487,9.41882827,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-74.73207487,9.41882827,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-74.76333731,9.46375247,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-74.76333731,9.46375247,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-74.76333731,9.46375247,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-74.80282707,9.44366964,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-74.80282707,9.44366964,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-74.80282707,9.44366964,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-74.80677058,9.46530378,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-74.80677058,9.46530378,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-74.80677058,9.46530378,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-74.77574539,9.500681,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-74.77574539,9.500681,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-74.77574539,9.500681,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-74.80705403,9.54742205,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-74.80705403,9.54742205,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-74.80705403,9.54742205,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-74.77358049,9.58726788,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-74.77358049,9.58726788,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-74.77358049,9.58726788,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-74.77697453,9.62619469,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-74.77697453,9.62619469,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-74.77697453,9.62619469,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-74.80575276,9.6755306,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-74.80575276,9.6755306,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-74.80575276,9.6755306,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-74.78764598,9.69686482,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-74.78764598,9.69686482,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-74.78764598,9.69686482,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-74.81528884,9.7311688,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-74.81528884,9.7311688,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-74.81528884,9.7311688,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-74.80523041,9.76181129,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-74.80523041,9.76181129,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-74.80523041,9.76181129,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-74.81559729,9.78989427,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-74.81559729,9.78989427,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-74.81559729,9.78989427,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-74.88236986,9.87285124,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-74.88236986,9.87285124,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-74.88236986,9.87285124,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-74.87262537,9.93674917,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-74.87262537,9.93674917,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-74.87262537,9.93674917,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-74.82039498,9.96733312,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-74.82039498,9.96733312,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-74.82039498,9.96733312,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-74.78788013,10.00939903,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-74.78788013,10.00939903,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-74.78788013,10.00939903,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-74.83974107,10.07866064,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-74.83974107,10.07866064,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-74.83974107,10.07866064,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-74.92692939,10.10823419,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-74.92692939,10.10823419,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-74.92692939,10.10823419,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-74.94643852,10.13566146,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-74.94643852,10.13566146,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-74.94643852,10.13566146,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-74.925978,10.22213883,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-74.925978,10.22213883,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-74.925978,10.22213883,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-74.86122789,10.35265357,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-74.86122789,10.35265357,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-74.86122789,10.35265357,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-74.8619066,10.38652171,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-74.8619066,10.38652171,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-74.8619066,10.38652171,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-74.81806411,10.42483265,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-74.81806411,10.42483265,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-74.81806411,10.42483265,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-74.79839908,10.49617478,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-74.79839908,10.49617478,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-74.79839908,10.49617478,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-74.73891923,10.54229521,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-74.73891923,10.54229521,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-74.73891923,10.54229521,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-74.72439522,10.60679041,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-74.72439522,10.60679041,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-74.72439522,10.60679041,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-74.74705867,10.64919885,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-74.74705867,10.64919885,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-74.74705867,10.64919885,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-74.72284167,10.67257568,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-74.72284167,10.67257568,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-74.72284167,10.67257568,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-74.74164514,10.84063497,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-74.74164514,10.84063497,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-74.74164514,10.84063497,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-74.73650231,10.88876119,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-74.73650231,10.88876119,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-74.73650231,10.88876119,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-74.7183881,10.90923632,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-74.7183881,10.90923632,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-74.7183881,10.90923632,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-74.7538496,10.93612818,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-74.7538496,10.93612818,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-74.7538496,10.93612818,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-74.76867216,11.00197144,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-74.76867216,11.00197144,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-74.76867216,11.00197144,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-74.83904969,11.05869934,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-74.83904969,11.05869934,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-74.83904969,11.05869934,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-74.85186052,11.10536725,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-74.85186052,11.10536725,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-74.85186052,11.10536725,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-74.51236189,10.98610162,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-74.51236189,10.98610162,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-74.51236189,10.98610162,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-74.42069784,10.97480144,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-74.42069784,10.97480144,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-74.42069784,10.97480144,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-74.30431936,10.98487815,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-74.30431936,10.98487815,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-74.30431936,10.98487815,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-74.25059223,11.01769448,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-74.25059223,11.01769448,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-74.25059223,11.01769448,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-74.2149996,11.07013356,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-74.2149996,11.07013356,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-74.2149996,11.07013356,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-74.24123491,11.17583212,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-74.24123491,11.17583212,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-74.24123491,11.17583212,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-74.22810168,11.20485652,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-74.22810168,11.20485652,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-74.22810168,11.20485652,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-74.24179669,11.22000914,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-74.24179669,11.22000914,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-74.24179669,11.22000914,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-74.21657158,11.24053133,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-74.21657158,11.24053133,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-74.21657158,11.24053133,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-74.22084807,11.25321053,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-74.22084807,11.25321053,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-74.22084807,11.25321053,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-74.19138701,11.26439699,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-74.19138701,11.26439699,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-74.19138701,11.26439699,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-74.2065808,11.27419187,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-74.2065808,11.27419187,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-74.2065808,11.27419187,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-74.194283,11.30366083,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-74.194283,11.30366083,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-74.194283,11.30366083,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-74.14895298,11.29812652,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-74.14895298,11.29812652,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-74.14895298,11.29812652,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-74.16090903,11.32415848,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-74.16090903,11.32415848,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-74.16090903,11.32415848,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-74.14474942,11.33696847,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-74.14474942,11.33696847,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-74.14474942,11.33696847,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-74.13497246,11.31551427,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-74.13497246,11.31551427,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-74.13497246,11.31551427,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-74.12424991,11.33438706,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-74.12424991,11.33438706,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-74.12424991,11.33438706,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-74.10535816,11.31890749,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-74.10535816,11.31890749,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-74.10535816,11.31890749,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-74.10727613,11.34792084,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-74.10727613,11.34792084,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-74.10727613,11.34792084,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-74.08291468,11.31553719,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-74.08291468,11.31553719,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-74.08291468,11.31553719,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-74.07475488,11.34221616,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-74.07475488,11.34221616,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-74.07475488,11.34221616,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-74.05684917,11.3280794,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-74.05684917,11.3280794,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-74.05684917,11.3280794,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-74.04165335,11.34162444,14,14.1,47,Magdalena,Activo,488,497,985,0 - 2000
-74.04165335,11.34162444,14,14.1,47,Magdalena,Recuperado,7300,6926,14226,0 - 20000
-74.04165335,11.34162444,14,14.1,47,Magdalena,Fallecido,350,515,865,0 - 1000
-71.07793106,4.89910135,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
-71.07793106,4.89910135,15,15.1,50,Meta,Recuperado,6880,9641,16521,0 - 20000
-71.07793106,4.89910135,15,15.1,50,Meta,Fallecido,167,299,466,0 - 1000
-71.07752572,2.88223243,15,15.1,50,Meta,Activo,772,1168,1940,0 - 2000
